Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
1-24	grynaeus_1533_v1_1_0024.png	1000	1485	126	233	603	88
10-66	grynaeus_1533_v1_1_0179.png	1000	1485	271	715	614	70
10-92	grynaeus_1533_v1_1_0192.png	1000	1485	56	693	601	79
10-44	grynaeus_1533_v1_1_0167.png	1000	1485	286	531	609	68
2-11	grynaeus_1533_v1_1_0040.png	1000	1485	92	267	611	102
6-22	grynaeus_1533_v1_1_0093.png	1000	1485	285	231	616	119
3-16	grynaeus_1533_v1_1_0049.png	1000	1485	243	929	606	143
10-48	grynaeus_1533_v1_1_0169.png	1000	1485	278	621	359	73
9-22	grynaeus_1533_v1_1_0139.png	1000	1485	278	319	315	90
7-24	grynaeus_1533_v1_1_0110.png	1000	1485	91	725	462	67
14-3	grynaeus_1533_v1_1_0272.png	1000	1485	60	423	596	101
10-55	grynaeus_1533_v1_1_0173.png	1000	1485	269	688	614	93
10-78	grynaeus_1533_v1_1_0185.png	1000	1485	292	341	604	128
3-22	grynaeus_1533_v1_1_0052.png	1000	1485	96	185	613	72
1-16	grynaeus_1533_v1_1_0021.png	1000	1485	241	742	602	65
12-11	grynaeus_1533_v1_1_0243.png	1000	1485	299	395	612	63
4-6	grynaeus_1533_v1_1_0061.png	1000	1485	258	1053	439	55
7-38	grynaeus_1533_v1_1_0115.png	1000	1485	282	949	460	68
1-31	grynaeus_1533_v1_1_0027.png	1000	1485	243	179	495	60
6-7	grynaeus_1533_v1_1_0085.png	1000	1485	279	445	610	123
11-38	grynaeus_1533_v1_1_0232.png	1000	1485	61	349	598	123
10-108	grynaeus_1533_v1_1_0202.png	1000	1485	60	972	598	73
1-13	grynaeus_1533_v1_1_0020.png	1000	1485	123	766	600	69
10-77	grynaeus_1533_v1_1_0184.png	1000	1485	59	1072	607	100
5-25	grynaeus_1533_v1_1_0079.png	1000	1485	270	545	613	61
7-20	grynaeus_1533_v1_1_0109.png	1000	1485	299	160	618	101
7-28	grynaeus_1533_v1_1_0111.png	1000	1485	281	1058	611	110
7-15	grynaeus_1533_v1_1_0106.png	1000	1485	115	1074	607	111
10-67	grynaeus_1533_v1_1_0180.png	1000	1485	51	272	600	73
8-18	grynaeus_1533_v1_1_0125.png	1000	1485	304	758	600	94
6-32	grynaeus_1533_v1_1_0099.png	1000	1485	287	196	615	99
8-10_2	grynaeus_1533_v1_1_0122.png	1000	1485	67	147	611	77
7-23	grynaeus_1533_v1_1_0110.png	1000	1485	89	521	493	67
