primary id	primary id type	additional ids (id|type;etc)	primary title	other titles (title|type;etc)	author	author term of address	author date(s)	authority;authorityURI;valueURI	editor or translator	name	term of address	date(s)	authority;authorityURI;valueURI	editor or translator	name	term of address	date(s)	authority;authorityURI;valueURI	editor or translator	name	term of address	date(s)	authority;authorityURI;valueURI	manuscript? (t/f)	country code	city	publisher	dateIssued	dateCreated	dateModified	edition	text language code	other languages (lang code|objectPart;)	extent desc.	page start	page end	page range	Topics, ; separated	series title	online location (label|url;etc)	physical location (type|name;etc.)	shelf locator	notes	table of contents	multivolume? (t/f)
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1857_eng2|cts urn;urn:cite:ogl:1857eng2|cite urn;11093554|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	John Playfair			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/15552516/											f			J. B. Lippincott & Co.	1857				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=chi.11689988				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1858_eng1|cts urn;urn:cite:ogl:1858eng1_v1|cite urn;ark:/13960/t0bv7q959|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Henry Green			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/100267506/											f		Manchester	John Heywood [etc.]	1858				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/gradationsineuc00euclgoog;Google Books|https://books.google.de/books?id=GTEDAAAAQAAJ				1-2	t
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1858_eng1|cts urn;urn:cite:ogl:1858eng1_v2|cite urn;ark:/13960/t9z03cc2j|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Henry Green			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/100267506/											f			(Manchester: John Heywood),(London: Simpkin, Marshall, & Co.)	1861				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidsplanegeo00euclgoog;Google Books|https://books.google.de/books?id=DjQDAAAAQAAJ				3-6	t
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1859_eng1|cts urn;urn:cite:ogl:1859enggrc1|cite urn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Samuel Haughton			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/59449626/	editor	Joseph A. Galbraith			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/65883148/						f		Dublin	Longman, Brown, Green, Longmans, & Roberts	1859				eng	grc|text					Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Google Books|https://books.google.de/books?id=_zADAAAAQAAJ;HathiTrust|babel.hathitrust.org/cgi/pt?id=nyp.33433087574681				4-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1859_grc1|cts urn;urn:cite:ogl:1859enggrc1|cite urn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Samuel Haughton			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/59449626/	editor	Joseph A. Galbraith			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/65883148/						f		Dublin	Longman, Brown, Green, Longmans, & Roberts	1859				grc	eng|text					Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Google Books|https://books.google.de/books?id=_zADAAAAQAAJ;HathiTrust|babel.hathitrust.org/cgi/pt?id=nyp.33433087574681				4-6(enunciations only)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1859_eng2|cts urn;urn:cite:ogl:1859eng2|cite urn;ark:/13960/t3cz3kw8c|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/	editor	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/						f		Cambridge	John W. Parker and Son	1859			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidselements00unkngoog;Google Books|https://books.google.de/books?id=U0wAL7CRlzgC				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1860_eng1|cts urn;urn:cite:ogl:1860eng1|cite urn;1940899|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	John Playfair			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/15552516/											f			J. B. Lippincott & Co.	1860				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=hvd.32044097044945				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1860_eng2|cts urn;urn:cite:ogl:1860eng2|cite urn;66740449|oclc;ark:/13960/t2g73mt1x|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	J. Pryde														f		Edinburgh	William and Robert Chambers	1860				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidselements02euclgoog;Google Books|https://books.google.de/books?id=ygMFAAAAQAAJ;WorldCat|http://www.worldcat.org/oclc/66740449				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1860_ger1|cts urn;urn:cite:ogl:1860ger1|cite urn;39998503|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Johann Friedrich Lorenz			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/276775172/											f			die Buchhandlung des Waisenhauses	1860				ger						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=chi.72764640;Google Books|https://books.google.de/books?id=AnJW6Z6sk0YC				1-6,11-12	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1861_eng1|cts urn;urn:cite:ogl:1861eng2|cite urn;60761313|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/											f			(London: Longmans, Green, and Co.)	1861				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=njp.32101058431584				1-6,11-12(selections)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1862_eng1|cts urn;urn:cite:ogl:1862eng1|cite urn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/											f			(Glasfow: William Collins, Queen's Printer),(Edinburgh: 37 Cockburn Street),(London: 43 Paternoster Row)	1862				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Google Books|https://books.google.de/books?id=R6l9TjE2US4C				1-4	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1862_eng2|cts urn;urn:cite:ogl:1862eng2|cite urn;ark:/13960/t28916976|identifier-ark;29814156|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/						f		London	Jown. W. Parker, Son, and Bourn	1862			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/sixbookseuclid00euclrich;HathiTrust|babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t28916976;Internet Archive|https://archive.org/details/sixbookseuclid00euclrich;HathiTrust|babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t28916976;Internet Archive|https://archive.org/details/sixbookseuclid00euclrich;HathiTrust|babel.hathitrust.org/cgi/pt?id=uc1.$b527770;Internet Archive|https://archive.org/details/sixbookseuclid00euclrich;HathiTrust|babel.hathitrust.org/cgi/pt?id=uc1.$b527770				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1862_eng3|cts urn;urn:cite:ogl:1862eng3|cite urn;ark:/13960/t85h7s01c|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	A. K. Isbister			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/59884678/						f		London	Longman, Green, Longman, Roberts, & Green	1862				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/schooleuclidcom01euclgoog;Google Books|https://books.google.de/books?id=ToFZ8I4dmYkC				1-4	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1863_eng1|cts urn;urn:cite:ogl:1863eng1|cite urn;ark:/13960/t0gt60h5t|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	A. K. Isbister			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/59884678/						f			(London: Longman, Green, Longman, Roberts, & Green)	1863				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/schooleuclidcom00euclgoog;Google Books|https://books.google.de/books?id=mQ84nC3ywdkC				1-4	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1863_eng2|cts urn;urn:cite:ogl:1863eng2|cite urn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	William Davis			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/34642971/						f		London	Longman, Green, Longman, Roberts, and Green [etc.]	1863				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Google Books|https://books.google.de/books?id=XCwFAAAAQAAJ				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1864_eng1|cts urn;urn:cite:ogl:1864eng1|cite urn;ark:/13960/t3xs62457|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/						f			(London: Longman, Green, Longman, Roberts, and Green)	1864			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidselements00euclgoog;Google Books|https://books.google.de/books?id=xUSMQTKvzHsC				1-2	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1864_eng2|cts urn;urn:cite:ogl:1864eng2|cite urn;ark:/13960/t2n58w65v|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/						f			(London: Longman, Green, Longman, Roberts, and Green)	1864			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidselements03euclgoog;Google Books|https://books.google.de/books?id=U28DAAAAQAAJ				1-4	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1864_eng3|cts urn;urn:cite:ogl:1864eng3|cite urn;ark:/13960/t66403295|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/						f			(London: Longman, Green, Longman, Roberts, and Green)	1864			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidselements04euclgoog;Google Books|https://books.google.de/books?id=dSgZfZPWT84C				1	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1864_eng4|cts urn;urn:cite:ogl:1864eng4|cite urn;ark:/13960/t5n87nc5p|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/						f			(London: Longman, Green, Longman, Roberts, and Green)	1864			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/schooleditioneu00euclgoog;Google Books|https://books.google.de/books?id=XDQDAAAAQAAJ				1-6,11-12	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1865_eng1|cts urn;urn:cite:ogl:1865eng1|cite urn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097																f		Edinburgh	Oliver and Boyd [etc.]	1865				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Google Books|https://books.google.de/books?id=ojUDAAAAQAAJ				1	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1865_eng2|cts urn;urn:cite:ogl:1865eng2|cite urn;ark:/13960/t0gt5v54t|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	A. K. Isbister			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/59884678/						f		London	Longman, Green, Longman, Roberts, & Green	1865				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/collegeeuclidco00euclgoog;Google Books|https://books.google.de/books?id=fzQDAAAAQAAJ				1-6,11-12(selections)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1865_hun1|cts urn;urn:cite:ogl:1865hun1|cite urn;82054358|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Brassai Sámuel			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/88770201/											f		Budapest	Eggenberger Ferdinánd Magy. Akad. Könyvárusnál	1865				hun						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=hvd.hwsr7f				1-15	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1866_eng1|cts urn;urn:cite:ogl:1866eng1|cite urn;10159680|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	John Playfair			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/15552516/											f			J.B. Lippincott & Company	1866				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=uva.x001908807;Internet Archive|https://archive.org/details/elementsgeometr13euclgoog;Google Books|https://books.google.de/books?id=iXwAAAAAMAAJ;HathiTrust|babel.hathitrust.org/cgi/pt?id=nyp.33433069105744;WorldCat|http://www.worldcat.org/oclc/10159680				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1866_eng2|cts urn;urn:cite:ogl:1866eng2|cite urn;79142868|oclc;ark:/13960/t48p6c15z|identifier-ark;79142868|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	R. Blakelock			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/68881681/						f		London	Longmans, Green, Reader , and Dyer, etc	1866				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/elementseuclidf00blakgoog;Google Books|https://books.google.de/books?id=-t9_WEqFPHAC;HathiTrust|babel.hathitrust.org/cgi/pt?id=hvd.32044024497166;WorldCat|http://www.worldcat.org/oclc/79142868				1-6,11-12	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1866_eng3|cts urn;urn:cite:ogl:1866eng3|cite urn;669920447|oclc;14999828|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/						f			Longman, Green, Longman, Roberts, & Green	1866			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=uva.x001426153				1-6,11-12	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1867_eng1|cts urn;urn:cite:ogl:1867eng1|cite urn;ark:/13960/t81j9nk16|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	H. M. S. Britannia														f		London	Harrison and Sons	1867				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/anepitomefirstt00euclgoog;Google Books|https://books.google.de/books?id=WNK7uzX-sEsC				1-3	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1867_eng2|cts urn;urn:cite:ogl:1867eng2|cite urn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	William Rossiter									f		London	William Tegg	1867				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Google Books|https://books.google.de/books?id=QTcDAAAAQAAJ				1-4	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1867_eng3|cts urn;urn:cite:ogl:1867eng3|cite urn;235649359|oclc;ark:/13960/t9k369h7p|identifier-ark;235649359|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	I. Todhunter			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/2554611/											f		Cambridge	Macmillan and Company	1867				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/elementseuclidf02todhgoog;Google Books|https://books.google.de/books?id=ZeUGAAAAYAAJ;HathiTrust|babel.hathitrust.org/cgi/pt?id=hvd.32044080596406;WorldCat|http://www.worldcat.org/oclc/235649359				1-6,11-12(selections)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1868_eng1|cts urn;urn:cite:ogl:1868eng1|cite urn;83808593|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Samuel Haughton			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/59449626/	editor	Joseph A. Galbraith			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/65883148/						f		Dublin	Cassel, Petter, and Galpin	1868				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=hvd.32044097045082				4-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1871_eng1|cts urn;urn:cite:ogl:1871eng1|cite urn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	J. Hamblin Smith			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/241608311/											f		Cambridge	Rivingtons	1871				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Google Books|https://books.google.de/books?id=9TUDAAAAQAAJ				1-2	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1871_eng2|cts urn;urn:cite:ogl:1871eng2|cite urn;ark:/13960/t84j0xw12|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Francis Young			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/246258213/						f		Toronto	James Campbell & Son	1871				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidsele71west00eucluoft;Internet Archive|https://archive.org/details/cihm_91805;HathiTrust|babel.hathitrust.org/cgi/pt?id=aeu.ark:/13960/t8hd8tj0x				1	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1872_eng1|cts urn;urn:cite:ogl:1872eng1|cite urn;79526947|oclc;ark:/13960/t6vx0cv27|identifier-ark;36794624|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Thomas Elrington			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/8838917/											f		Dublin	Bell & Daldy; [etc.,etc .]	1872				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidselements00elrigoog;Google Books|https://books.google.de/books?id=Ta02AAAAMAAJ;HathiTrust|babel.hathitrust.org/cgi/pt?id=mdp.39015016781638;WorldCat|http://www.worldcat.org/oclc/79526947				1-6	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1872_eng2|cts urn;urn:cite:ogl:1872eng2|cite urn;60760535|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	C.P. Mason			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/93918189/											f		London	Bell & Daldy, York St., Convent Garden	1872			2	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		HathiTrust|babel.hathitrust.org/cgi/pt?id=njp.32101058431287;Internet Archive|https://archive.org/details/firstandsecondb00euclgoog;Google Books|https://books.google.de/books?id=fjcDAAAAQAAJ				1-2	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1872_eng3|cts urn;urn:cite:ogl:1872eng3|cite urn;ark:/13960/t7kp81m5t|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	J. Hamblin Smith			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/241608311/											f		Cambridge	Rivingtons	1872				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/elementsgeometr06euclgoog;Google Books|https://books.google.de/books?id=GTYDAAAAQAAJ				3-4	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1874_eng1|cts urn;urn:cite:ogl:1874eng1|cite urn;12593495|oclc;ark:/13960/t5w66jv5t|identifier-ark;12593495|oclc	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Charles L. Dodgson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/66462036/											f		Oxford	James Parker and Co	1874				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidbookvprov00carrgoog;Google Books|https://books.google.de/books?id=VMI2AAAAMAAJ;HathiTrust|babel.hathitrust.org/cgi/pt?id=mdp.39015051164252;WorldCat|http://www.worldcat.org/oclc/12593495				5(ennunciations only)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1875_eng1|cts urn;urn:cite:ogl:1875eng1|cite urn;ark:/13960/t2h71k343|identifier-ark;0665590954|isbn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	I. Todhunter			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/2554611/											f		Cambridge	Macmillan and Co. [etc.]	1875				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/cihm_59095				1-6,11-12(selections)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1876_eng1|cts urn;urn:cite:ogl:1876eng1|cite urn;ark:/13960/t2n59j850|identifier-ark;0665920873|isbn	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/											f		Toronto	Adam Miller & Co.	1876				eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/cihm_92087				1	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1876_eng2|cts urn;urn:cite:ogl:1876eng2|cite urn;9474800|oclc;ark:/13960/t6640322s|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	J. Hamblin Smith			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/241608311/											f			Rivingtons	1876			2	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/elementsgeometr00smitgoog;Google Books|https://books.google.de/books?id=cTIDAAAAQAAJ;WorldCat|http://www.worldcat.org/oclc/9474800				1-6,11-12(selections)	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1876_eng3|cts urn;urn:cite:ogl:1876eng3|cite urn;13412675|oclc;ark:/13960/t9j38vd9c|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	Henry Law			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/48784854/											f		London	(London: Crosby Lockwood & Co.)	1876			5	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/elementseuclidw01euclgoog;Google Books|https://books.google.de/books?id=4DUDAAAAQAAJ;WorldCat|http://www.worldcat.org/oclc/13412675				4-6,11-12	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1877_eng1|cts urn;urn:cite:ogl:1877eng1|cite urn;ark:/13960/t5n88bt6n|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	translator	Robert Simson			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/61632691/	editor	Robert Potts			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/28979892/						f		London	Longmans, Green, and Co.	1877			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/euclidselementso00eucl				1-4,6,11	f
tlg1799.tlg001	tlg	urn:cts:greekLit:tlg1799.tlg001.1878_eng1|cts urn;urn:cite:ogl:1878eng1|cite urn;9474800|oclc;ark:/13960/t4th8kg1b|identifier-ark	Elements		Euclid			viaf;http://viaf.org/viaf/;https://viaf.org/viaf/176184097	editor	J. Hamblin Smith			viaf;https://viaf.org/viaf/;https://viaf.org/viaf/241608311/											f		London	Rivingtons	1878			3	eng						Geometry.;Geometry -- Early works to 1800.;Mathematics, Greek.		Internet Archive|https://archive.org/details/elementsgeometr05euclgoog;Google Books|https://books.google.de/books?id=NjMDAAAAQAAJ;WorldCat|http://www.worldcat.org/oclc/9474800				1-6,11-12(selections)	f
