MS URN	Description	Print Location	Online Location
urn:cite:ogl:london_sloane285	British Library Search Archives and Manuscripts		http://searcharchives.bl.uk/primo_library/libweb/action/search.do?vid=IAMS_VU2
urn:cite:ogl:london_stowe457	British Library Archives and Manuscripts		http://hviewer.bl.uk/IamsHViewer/Default.aspx?mdark=ark:/81055/vdc_100000000493.0x0003e0
urn:cite:ogl:london_islamic923	British Library Archives and Manuscripts		http://hviewer.bl.uk/IamsHViewer/Default.aspx?mdark=ark:/81055/vdc_100022555137.0x000001
urn:cite:ogl:london_sloane15	British Library Archives and Manuscripts		http://hviewer.bl.uk/IamsHViewer/Default.aspx?mdark=ark:/81055/vdc_100000000505.0x0002a6
urn:cite:ogl:london_add88942_1_200	British Library Archives and Manuscripts		http://hviewer.bl.uk/IamsHViewer/Default.aspx?mdark=ark:/81055/vdc_100000000822.0x000360
urn:cite:ogl:london_add69148	British Library Archives and Manuscripts		http://hviewer.bl.uk/IamsHViewer/Default.aspx?mdark=ark:/81055/vdc_100000000336.0x000351
urn:cite:ogl:london_add47679	British Library Archives and Manuscripts		http://hviewer.bl.uk/IamsHViewer/Default.aspx?mdark=ark:/81055/vdc_100000000173.0x000194
urn:cite:ogl:london_royalsociety28	The Royal Society Archive Item Details		https://collections.royalsociety.org/dserve.exe?dsqIni=Dserve.ini&dsqApp=Archive&dsqCmd=Show.tcl&dsqSearch=RefNo==%27MS%2F28%27&dsqDb=Catalog
urn:cite:ogl:madrid_arabe902	Bibliotheca arabico-hispana Escurialensis ...opera et studio Michaelis Casiri, ...	p. 339	https://books.google.de/books?id=kjv5Qh-q1gYC&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q=mathematici&f=false
urn:cite:ogl:madrid_5474			http://www.bne.es/es/Micrositios/Exposiciones/Biblias/resources/img/Obra11.pdf
urn:cite:ogl:madrid_9088	Catalogo BNE		http://catalogo.bne.es/uhtbin/cgisirsi/0/x/0/05?searchdata1=biam0000011162
urn:cite:ogl:milan_c241inf	Biblioteca Pinacoteca Accademia Ambrosiana Catalogo		http://ambrosiana.comperio.it/opac/detail/view/ambro:catalog:31962
urn:cite:ogl:milan_d186inf	Biblioteca Pinacoteca Accademia Ambrosiana Catalogo		http://ambrosiana.comperio.it/opac/detail/view/ambro:catalog:36016
urn:cite:ogl:milan_g61sup	Biblioteca Pinacoteca Accademia Ambrosiana Catalogo		http://ambrosiana.comperio.it/opac/detail/view/ambro:catalog:74809
urn:cite:ogl:milan_a3sup	Biblioteca Pinacoteca Accademia Ambrosiana Catalogo		http://ambrosiana.comperio.it/opac/detail/view/ambro:catalog:63090
urn:cite:ogl:milan_m28sup	Biblioteca Pinacoteca Accademia Ambrosiana Catalogo		http://ambrosiana.comperio.it/opac/detail/view/ambro:catalog:77769
urn:cite:ogl:modena_g4_34	Lodi, Luigi. "Catalogo Dei Codici e degli Autografi." Vol 1. 1875.		http://bibliotecaestense.beniculturali.it/info/img/cat/i-mo-beu-cat-campori.pdf
urn:cite:ogl:modena_i7_23	Lodi, Luigi. "Catalogo Dei Codici e degli Autografi." Vol 1. 1875.		http://bibliotecaestense.beniculturali.it/info/img/cat/i-mo-beu-cat-campori.pdf
urn:cite:ogl:modena_u1_18	Lodi, Luigi. "Catalogo Dei Codici e degli Autografi." Vol 1. 1875.		http://bibliotecaestense.beniculturali.it/info/img/cat/i-mo-beu-cat-campori.pdf
urn:cite:ogl:mumbai_i2	Catalogue raisonné of the Arabic, Hindostani, Persian, and Turkish mss. in the Mulla Firuz Library / compiled by Edward Rehatsek	p. 3	http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/791839
urn:cite:ogl:mumbai_i5	Catalogue raisonné of the Arabic, Hindostani, Persian, and Turkish mss. in the Mulla Firuz Library / compiled by Edward Rehatsek	p. 5	http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/791841
urn:cite:ogl:mumbai_i6	Catalogue raisonné of the Arabic, Hindostani, Persian, and Turkish mss. in the Mulla Firuz Library / compiled by Edward Rehatsek		http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/791841
urn:cite:ogl:munich_aor5783	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=705561273&db=100
urn:cite:ogl:munich_clm10674	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037453289&db=100
urn:cite:ogl:munich_clm11305	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037453527&db=100
urn:cite:ogl:munich_clm13021	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=644112402&db=100
urn:cite:ogl:munich_clm13084	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=643199828&db=100
urn:cite:ogl:munich_clm14111	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=643738867&db=100
urn:cite:ogl:munich_clm14353	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=643799939&db=100
urn:cite:ogl:munich_clm14448	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=644470195&db=100
urn:cite:ogl:munich_clm18927	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=644112616&db=100
urn:cite:ogl:munich_clm23511	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037457681&db=100
urn:cite:ogl:munich_clm247	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037447043&db=100
urn:cite:ogl:munich_clm26889	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037459484&db=100
urn:cite:ogl:munich_clm28209	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037460585&db=100
urn:cite:ogl:munich_clm3523	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037449383&db=100
urn:cite:ogl:munich_clm4024a	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037449692&db=100
urn:cite:ogl:munich_clm4377	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037449769&db=100
urn:cite:ogl:munich_clm560	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?oclcno=643128218&db=100
urn:cite:ogl:munich_clm6	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV037446843&db=100
urn:cite:ogl:munich_arab848	BSB OPAC Plus		https://opacplus.bsb-muenchen.de/search?id=BV040213267&db=100
urn:cite:ogl:newyork_plimpton062	Digital Scriptorium		http://vm133.lib.berkeley.edu:8080/xtf22/search?smode=basic;text=euclid;rmode=digscript;docsPerPage=1;startDoc=4;fullview=yes
urn:cite:ogl:newyork_plimpton159	Digital Scriptorium		http://ucblibrary4.berkeley.edu:8088/xtf22/search?field2=text;field1=text;operator2=or;operator1=or;join3=token;join2=token;join1=token;smode=advanced;term3=Euclides;term2=Euklid;term1=Euclid;rmode=digscript;field3=text;docsPerPage=1;fullview=yes;startDoc=8
urn:cite:ogl:newyork_plimpton214	Digital Scriptorium		http://ucblibrary4.berkeley.edu:8088/xtf22/search?smode=basic;text=euclid;rmode=digscript;docsPerPage=1;startDoc=14;fullview=yes
urn:cite:ogl:oxford_auctf6_23	Bodleian Library MSS. Auctarium		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/auctarium/auctarium.html
urn:cite:ogl:oxford_balliol257	"Catalogus codicum mss. qui in collegiis aulisque oxoniensibus hodie adservantur." 1852.	p. 87	https://archive.org/stream/cataloguscodicum01coxeuoft#page/n155/mode/2up
urn:cite:ogl:oxford_trinity47	"Catalogus codicum mss. qui in collegiis aulisque Oxoniensibus hodie adservantur." Volume 2. 1852.	p. 19	https://books.google.de/books?id=JwFKAAAAcAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q=trinitatis&f=false
urn:cite:ogl:oxford_dorville301	"D'Orville MSS." 1804.	p. 104	http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/dorville/images/aaz0123.gif
urn:cite:ogl:oxford_dorville301	Bodleian Library MSS. D'Orville		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/dorville/dorville.html
urn:cite:ogl:oxford_lincolngraec33	"Catalogus codicum mss. qui in collegiis aulisque oxoniensibus hodie adservantur." Vol 1. 1852.	p. 17	https://archive.org/stream/cataloguscodicum01coxeuoft#page/16/mode/2up
urn:cite:ogl:oxford_ashmolean357	""A Descriptive, Analytical, and Critical Catalogue of the Manuscripts Bequeathed unto the University of Oxford by Elias Ashmole, Esq., M.D., F.R.S., Windsor Herald." 1845		https://databank.ora.ox.ac.uk/misccoll/datasets/QuartoAshmole/Ashmole.pdf
urn:cite:ogl:oxford_auctf3_16	Bodleian Library MSS. Auctarium		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/auctarium/auctarium.html
urn:cite:ogl:oxford_auctf3_13	"Summary Catalogue of Western Manuscripts in the Bodleian Library at Oxford." Vol 2. Part 1.		https://databank.ora.ox.ac.uk/misccoll/datasets/SumCatV2P1/summary_catalogue_vol_II_part1.pdf
urn:cite:ogl:oxford_auctf5_28	"Summary Catalogue of Western Manuscripts in the Bodleian Library at Oxford." Vol 2. Part 2.		https://databank.ora.ox.ac.uk/misccoll/datasets/SumCatV2P2/summary_catalogue_vol_II_part2.pdf
urn:cite:ogl:oxford_auctf5_29	"Summary Catalogue of Western Manuscripts in the Bodleian Library at Oxford." Vol 2. Part 1.		https://databank.ora.ox.ac.uk/misccoll/datasets/SumCatV2P1/summary_catalogue_vol_II_part1.pdf
urn:cite:ogl:oxford_latin309	"Catalogi Codicum Manuscriptorum Bibliothecae Bodleianae." Vol 3.		https://databank.ora.ox.ac.uk/misccoll/datasets/CodicumMan/Canonici-Greek-and-Latin.pdf?version=4
urn:cite:ogl:oxford_misc145	"Catalogi Codicum Manuscriptorum Bibliothecae Bodleianae." Vol 3.		https://databank.ora.ox.ac.uk/misccoll/datasets/CodicumMan/Canonici-Greek-and-Latin.pdf
urn:cite:ogl:oxford_misc200	"Catalogi Codicum Manuscriptorum Bibliothecae Bodleianae." Vol 3.		https://databank.ora.ox.ac.uk/misccoll/datasets/CodicumMan/Canonici-Greek-and-Latin.pdf
urn:cite:ogl:oxford_misc554	"Catalogi Codicum Manuscriptorum Bibliothecae Bodleianae." Vol 3.		https://databank.ora.ox.ac.uk/misccoll/datasets/CodicumMan/Canonici-Greek-and-Latin.pdf
urn:cite:ogl:oxford_digby174	"Bodleian Library Quarto Catalogues IX Digby Manuscripts"		https://databank.ora.ox.ac.uk/misccoll/datasets/QuartoDigby/Digby.pdf
urn:cite:ogl:oxford_digby191	"Bodleian Library Quarto Catalogues IX Digby Manuscripts"		https://databank.ora.ox.ac.uk/misccoll/datasets/QuartoDigby/Digby.pdf
urn:cite:ogl:oxford_digby98	"Bodleian Library Quarto Catalogues IX Digby Manuscripts"		https://databank.ora.ox.ac.uk/misccoll/datasets/QuartoDigby/Digby.pdf
urn:cite:ogl:oxford_barocci161	"Catal. Codd. Graec. Bibl. Bodl."	p. 276	http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/barocci/images/abu0145.gif
urn:cite:ogl:oxford_barocci161	Bodleian Library MSS. Barocci		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/barocci/barocci.html
urn:cite:ogl:oxford_dorville69	Bodleian Library MSS. D'Orville		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/dorville/dorville.html
urn:cite:ogl:oxford_dorville69	"D'Orville MSS." 1804.	p. 55	http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/dorville/images/aaz0074.gif
urn:cite:ogl:oxford_dorville70	Bodleian Library MSS. D'Orville		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/dorville/dorville.html
urn:cite:ogl:oxford_dorville70	"D'Orville MSS." 1804.	p. 55	http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/dorville/images/aaz0074.gif
urn:cite:ogl:oxford_douce125			http://www.bodley.ox.ac.uk/dept/scwmss/wmss/medieval/mss/douce.htm
urn:cite:ogl:oxford_lyell52	Bodleian Library MSS Lyell		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/lyell/lyell.html
urn:cite:ogl:oxford_thurston11			https://www.flickr.com/photos/bodley/4146991320/
urn:cite:ogl:oxford_savile13	Bodleian Library MSS. Savile		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/savile/savile.html
urn:cite:ogl:oxford_savile13	"MSS Savile"	p. 1101	http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/savile/images/aaq0460.gif
urn:cite:ogl:oxford_savile19	Bodleian Library MSS. Savile		http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/savile/savile.html
urn:cite:ogl:oxford_savile19	"MSS Savile"	p. 1105	http://www.bodley.ox.ac.uk/dept/scwmss/wmss/online/medieval/savile/images/aaq0464.gif
urn:cite:ogl:palermo_2qqe98	"I manoscritti della Biblioteca comunale di Palermo." 1800.	p. 210	https://archive.org/stream/imanoscrittidel02boglgoog#page/n219/mode/2up
urn:cite:ogl:paris_grec2342	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022471
urn:cite:ogl:paris_grec2343	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022472
urn:cite:ogl:paris_grec2344	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022473
urn:cite:ogl:paris_grec2345	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022474
urn:cite:ogl:paris_grec2346	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022475
urn:cite:ogl:paris_grec2366	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022497
urn:cite:ogl:paris_grec2466	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022608
urn:cite:ogl:paris_grec2481	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022625
urn:cite:ogl:paris_grec2531	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022681
urn:cite:ogl:paris_grec2547	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000022698
urn:cite:ogl:paris_arabe2484	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000030401
urn:cite:ogl:paris_arabe2500	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000030417
urn:cite:ogl:paris_hebreu1010	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000007655
urn:cite:ogl:paris_hebreu1011	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000007656
urn:cite:ogl:paris_hebreu1012	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000007657
urn:cite:ogl:paris_hebreu1013	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000007658
urn:cite:ogl:paris_hebreu1014	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000007659
urn:cite:ogl:paris_hebreu1015	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000007660
urn:cite:ogl:paris_hebreu1381	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000004879
urn:cite:ogl:paris_latin10257	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000071992
urn:cite:ogl:paris_latin11245	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000072860
urn:cite:ogl:paris_latin11247	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000072862
urn:cite:ogl:paris_latin12963	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000074090
urn:cite:ogl:paris_latin13020	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000074141
urn:cite:ogl:paris_latin13955	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000074841
urn:cite:ogl:paris_latin14068	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000074912
urn:cite:ogl:paris_latin14080	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000074921
urn:cite:ogl:paris_latin14735	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000075481
urn:cite:ogl:paris_latin16197	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000076670
urn:cite:ogl:paris_latin16198	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000076671
urn:cite:ogl:paris_latin16201	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000076674
urn:cite:ogl:paris_latin16208	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000076681
urn:cite:ogl:paris_latin16646	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000077067
urn:cite:ogl:paris_latin16647	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000077068
urn:cite:ogl:paris_latin16648	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000077069
urn:cite:ogl:paris_latin3411	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000061306
urn:cite:ogl:paris_latin7185	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066365
urn:cite:ogl:paris_latin7213	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066397
urn:cite:ogl:paris_latin7214	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066398
urn:cite:ogl:paris_latin7215	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066399
urn:cite:ogl:paris_latin7216	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066400
urn:cite:ogl:paris_latin7216a	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066401
urn:cite:ogl:paris_latin7292	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066489
urn:cite:ogl:paris_latin7366	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066576
urn:cite:ogl:paris_latin7373	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066583
urn:cite:ogl:paris_latin7373	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066583
urn:cite:ogl:paris_latin7374	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066584
urn:cite:ogl:paris_latin7374	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066584
urn:cite:ogl:paris_latin7374a	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066585
urn:cite:ogl:paris_latin7375	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066586
urn:cite:ogl:paris_latin7377b	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066590
urn:cite:ogl:paris_latin7377c	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066591
urn:cite:ogl:paris_latin7420a	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000066642
urn:cite:ogl:paris_latin8671a	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000067982
urn:cite:ogl:paris_persan169	BnF Archivs et Manuscrits		http://archivesetmanuscrits.bnf.fr/ead.html?id=FRBNFEAD000096433
urn:cite:ogl:périgueux_0006	Manuscrits Médiévaux d'Aquitaine		http://manuscrits-drac.bnsa.aquitaine.fr/notices-manuscrit/ms0006-euclides-et-autres-pieces.aspx
urn:cite:ogl:philadelphia_ljs37	Penn in Hand: Selected Manuscripts		http://dla.library.upenn.edu/dla/medren/pageturn.html?id=MEDREN_4805493
urn:cite:ogl:princeton_garrett104	"Checklist of Western Medieval, Byzantine, and Renaissance Manuscripts in the Princeton University Library and the Scheide Library."		https://blogs.princeton.edu/manuscripts/files/2013/06/Checklist-Mss-PUL.pdf
urn:cite:ogl:rome_f86	Biblioteca Vallicelliana. Roma - Catalogo dei manoscritti latini e greci. Indice alfabetico dei nomi. A-H		http://cataloghistorici.bdi.sbn.it/file_viewer.php?IDIMG=85457&IDCAT=171&IDGRP=1710011&LEVEL=&PADRE=&PR=25&PROV=INT#
urn:cite:ogl:rostock_philol18	HEYDECK, Kurt: Die mittelalterlichen Handschriften der Universitätsbibliothek Rostock. - Wiesbaden: Harrassowitz, 2001. (Kataloge der Universitätsbibliothek Rostock; Bd. 1	p. 105	http://www.manuscripta-mediaevalia.de/hs/katalogseiten/HSK0544_b105_jpg.htm
urn:cite:ogl:salamanca_221			http://books.google.de/books?id=aD0FIQOWG2EC&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q=Ms.%20221&f=false
urn:cite:ogl:salamanca_2624			http://books.google.de/books?id=EdBgJtwhdKMC&printsec=frontcover&dq=inauthor:%22Biblioteca+Universitaria+de+Salamanca%22&hl=en&sa=X&ei=WIljVMLVGc_eatmEgMAK&ved=0CDQQ6AEwAg#v=onepage&q=Ms.%202624&f=false
urn:cite:ogl:southhadley_fayum268			http://mtholyoke.cdmhost.com/cdm/compoundobject/collection/p1030coll8/id/5510/rec/1
urn:cite:ogl:valenciennes_195			http://gallica.bnf.fr/ark:/12148/btv1b84525921
urn:cite:ogl:vatican_barbgr128	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=shortDetail&id=130964
urn:cite:ogl:vatican_ottgr310			https://archive.org/stream/codicesmanuscrip00bibluoft#page/166/mode/2up
urn:cite:ogl:vatican_palgr95			https://archive.org/stream/codicesmanuscrip00stevuoft#page/48/mode/2up
urn:cite:ogl:vatican_vatgr1038	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1038_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr1039	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1039_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr1040	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1040_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr1041	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1041_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr1042	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1042_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr1043	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1043_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr1051	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1051_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr1295	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.1295_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr190	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.190_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr192	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.192_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr193	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.193_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr196	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.196_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr199	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.199_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_vatgr207			http://digi.vatlib.it/view/MSS_Vat.gr.207
urn:cite:ogl:vatican_vatgr246	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Vat.gr.246_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_archcapspietroh35			http://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.H.35
urn:cite:ogl:vatican_barblat103	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Barb.lat.103_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_barblat92	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Barb.lat.92_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
urn:cite:ogl:vatican_barblat92	Biblioteca Apostolica Vaticana Manuscripts Catalogue		http://www.mss.vatlib.it/guii/console?service=present&term=@5Barb.lat.92_ms&item=1&add=0&search=1&filter=&relation=3&operator=&attribute=3040
