Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
heath-diag-0463	heath_1908_v2_1_0329.jpg	3917	5750	952	2632	1768	480
heath-diag-0509	heath_1908_v2_1_0389.jpg	3917	5750	1032	2224	1856	720
heath-diag-0292	heath_1908_v2_1_0077.jpg	3917	5750	1185	1568	696	760
heath-diag-0337	heath_1908_v2_1_0150.jpg	3917	5750	1304	2848	1520	440
heath-diag-0491	heath_1908_v2_1_0362.jpg	3917	5750	940	1820	2192	872
heath-diag-0448	heath_1908_v2_1_0310.jpg	3917	5750	2741	1400	568	744
heath-diag-0425	heath_1908_v2_1_0262.jpg	3917	5750	1336	3004	1488	632
heath-diag-0274	heath_1908_v2_1_0062.jpg	3917	5750	2629	816	808	792
heath-diag-0483	heath_1908_v2_1_0351.jpg	3917	5750	2237	4262	808	616
heath-diag-0333	heath_1908_v2_1_0139.jpg	3917	5750	2517	3226	728	472
heath-diag-0312	heath_1908_v2_1_0100.jpg	3917	5750	2552	3686	744	728
heath-diag-0548	heath_1908_v2_1_0431.jpg	3917	5750	2353	3758	824	200
heath-diag-0384	heath_1908_v2_1_0220.jpg	3917	5750	1320	3392	1416	696
heath-diag-0285	heath_1908_v2_1_0071.jpg	3917	5750	1004	2932	1840	744
heath-diag-0267	heath_1908_v2_1_0050.jpg	3917	5750	2352	852	1116	972
heath-diag-0525	heath_1908_v2_1_0406.jpg	3917	5750	2243	941	1008	660
heath-diag-0329	heath_1908_v2_1_0122.jpg	3917	5750	2077	1416	1328	1328
heath-diag-0407	heath_1908_v2_1_0237.jpg	3917	5750	936	3112	832	760
heath-diag-0288	heath_1908_v2_1_0074.jpg	3917	5750	2376	888	1056	1056
heath-diag-0282	heath_1908_v2_1_0068.jpg	3917	5750	2733	936	712	696
heath-diag-0433	heath_1908_v2_1_0272.jpg	3917	5750	2341	928	1080	936
heath-diag-0531	heath_1908_v2_1_0418.jpg	3917	5750	2861	1344	492	372
heath-diag-0283	heath_1908_v2_1_0069.jpg	3917	5750	1080	1280	1608	744
heath-diag-0348	heath_1908_v2_1_0167.jpg	3917	5750	1120	2380	1568	296
heath-diag-0475	heath_1908_v2_1_0342.jpg	3917	5750	2533	3716	864	424
heath-diag-0360	heath_1908_v2_1_0185.jpg	3917	5750	2221	2616	976	696
heath-diag-0446	heath_1908_v2_1_0285.jpg	3917	5750	1064	3150	1680	808
heath-diag-0240	heath_1908_v2_1_0027.jpg	3917	5750	2472	3912	756	684
heath-diag-0271	heath_1908_v2_1_0058.jpg	3917	5750	2412	2424	936	1020
heath-diag-0412	heath_1908_v2_1_0240.jpg	3917	5750	1398	2843	1488	480
heath-diag-0349	heath_1908_v2_1_0170.jpg	3917	5750	1100	1608	1976	544
heath-diag-0311	heath_1908_v2_1_0100.jpg	3917	5750	1632	3702	744	728
heath-diag-0482	heath_1908_v2_1_0351.jpg	3917	5750	2157	1392	1152	400
heath-diag-0494	heath_1908_v2_1_0367.jpg	3917	5750	1128	2888	1672	952
heath-diag-0451	heath_1908_v2_1_0316.jpg	3917	5750	2773	1692	672	656
heath-diag-0424	heath_1908_v2_1_0261.jpg	3917	5750	1180	1836	1504	664
heath-diag-0506	heath_1908_v2_1_0383.jpg	3917	5750	1040	2580	1904	488
heath-diag-0534	heath_1908_v2_1_0421.jpg	3917	5750	2292	1343	984	558
heath-diag-0537	heath_1908_v2_1_0426.jpg	3917	5750	2013	2630	1224	224
heath-diag-0355	heath_1908_v2_1_0178.jpg	3917	5750	2349	816	968	904
heath-diag-0393	heath_1908_v2_1_0228.jpg	3917	5750	2477	1967	876	588
heath-diag-0426	heath_1908_v2_1_0263.jpg	3917	5750	2349	2620	936	688
heath-diag-0470	heath_1908_v2_1_0337.jpg	3917	5750	2501	2292	688	872
heath-diag-0434	heath_1908_v2_1_0273.jpg	3917	5750	888	2092	1960	872
heath-diag-0445	heath_1908_v2_1_0285.jpg	3917	5750	2173	856	1024	752
heath-diag-0363	heath_1908_v2_1_0188.jpg	3917	5750	1332	1624	1416	408
heath-diag-0370	heath_1908_v2_1_0197.jpg	3917	5750	2252	1424	984	672
heath-diag-0270	heath_1908_v2_1_0057.jpg	3917	5750	2172	2388	1152	1056
heath-diag-0247	heath_1908_v2_1_0033.jpg	3917	5750	2244	2556	1020	1032
heath-diag-0243	heath_1908_v2_1_0029.jpg	3917	5750	2460	2088	816	768
heath-diag-0330	heath_1908_v2_1_0134.jpg	3917	5750	968	3288	2136	424
heath-diag-0478	heath_1908_v2_1_0345.jpg	3917	5750	2565	2524	784	192
heath-diag-0541	heath_1908_v2_1_0428.jpg	3917	5750	2445	1367	804	258
heath-diag-0397	heath_1908_v2_1_0232.jpg	3917	5750	2573	904	720	952
heath-diag-0417	heath_1908_v2_1_0244.jpg	3917	5750	1325	3710	1432	664
heath-diag-0281	heath_1908_v2_1_0067.jpg	3917	5750	2757	4294	528	776
heath-diag-0390	heath_1908_v2_1_0226.jpg	3917	5750	2525	2732	888	968
heath-diag-0232	heath_1908_v2_1_0019.jpg	3917	5750	2544	3564	816	804
heath-diag-0547	heath_1908_v2_1_0431.jpg	3917	5750	2469	1660	664	248
heath-diag-0464	heath_1908_v2_1_0330.jpg	3917	5750	2272	1488	1136	488
heath-diag-0346	heath_1908_v2_1_0163.jpg	3917	5750	1933	3590	1296	1016
heath-diag-0353	heath_1908_v2_1_0175.jpg	3917	5750	1124	2856	1512	368
heath-diag-0367	heath_1908_v2_1_0193.jpg	3917	5750	696	2736	2496	552
heath-diag-0354	heath_1908_v2_1_0176.jpg	3917	5750	1104	2100	1968	552
heath-diag-0368	heath_1908_v2_1_0195.jpg	3917	5750	2605	1988	672	360
heath-diag-0377	heath_1908_v2_1_0210.jpg	3917	5750	1204	1064	1752	816
heath-diag-0298	heath_1908_v2_1_0083.jpg	3917	5750	1252	1184	1448	800
heath-diag-0481	heath_1908_v2_1_0349.jpg	3917	5750	2253	1592	1016	680
heath-diag-0465	heath_1908_v2_1_0331.jpg	3917	5750	2405	992	840	688
heath-diag-0299	heath_1908_v2_1_0083.jpg	3917	5750	2517	3982	832	768
heath-diag-0331	heath_1908_v2_1_0136.jpg	3917	5750	1088	1636	1864	744
heath-diag-0359	heath_1908_v2_1_0185.jpg	3917	5750	2837	1120	320	944
heath-diag-0408	heath_1908_v2_1_0237.jpg	3917	5750	2064	3120	784	736
heath-diag-0420	heath_1908_v2_1_0252.jpg	3917	5750	996	1048	2200	616
heath-diag-0427	heath_1908_v2_1_0265.jpg	3917	5750	820	3806	2272	728
heath-diag-0315	heath_1908_v2_1_0104.jpg	3917	5750	2597	3254	768	848
heath-diag-0347	heath_1908_v2_1_0166.jpg	3917	5750	2101	936	1240	336
heath-diag-0411	heath_1908_v2_1_0239.jpg	3917	5750	2393	3113	798	840
heath-diag-0441	heath_1908_v2_1_0283.jpg	3917	5750	2045	992	1240	832
heath-diag-0432	heath_1908_v2_1_0271.jpg	3917	5750	2037	2036	1152	664
heath-diag-0262	heath_1908_v2_1_0044.jpg	3917	5750	2532	1764	924	756
heath-diag-0447	heath_1908_v2_1_0308.jpg	3917	5750	2837	2864	552	800
heath-diag-0496	heath_1908_v2_1_0369.jpg	3917	5750	1088	2172	1720	840
heath-diag-0336	heath_1908_v2_1_0141.jpg	3917	5750	528	1176	2712	336
heath-diag-0343	heath_1908_v2_1_0159.jpg	3917	5750	2168	2920	1056	640
heath-diag-0423	heath_1908_v2_1_0259.jpg	3917	5750	1040	3630	1896	560
heath-diag-0518	heath_1908_v2_1_0398.jpg	3917	5750	2749	888	688	384
heath-diag-0306	heath_1908_v2_1_0094.jpg	3917	5750	1268	1316	1528	960
heath-diag-0339	heath_1908_v2_1_0153.jpg	3917	5750	1188	1168	1496	800
heath-diag-0516	heath_1908_v2_1_0396.jpg	3917	5750	2296	2204	1168	472
heath-diag-0438	heath_1908_v2_1_0277.jpg	3917	5750	704	3120	2336	880
heath-diag-0265	heath_1908_v2_1_0047.jpg	3917	5750	2472	876	804	828
heath-diag-0503	heath_1908_v2_1_0381.jpg	3917	5750	1136	1192	1680	784
heath-diag-0545	heath_1908_v2_1_0429.jpg	3917	5750	2069	4478	1192	496
heath-diag-0456	heath_1908_v2_1_0322.jpg	3917	5750	2709	2912	688	728
heath-diag-0419	heath_1908_v2_1_0250.jpg	3917	5750	1128	3614	1776	888
heath-diag-0273	heath_1908_v2_1_0061.jpg	3917	5750	2328	2784	900	960
heath-diag-0489	heath_1908_v2_1_0358.jpg	3917	5750	1304	3494	1480	776
heath-diag-0529	heath_1908_v2_1_0415.jpg	3917	5750	1264	1353	1488	408
heath-diag-0341	heath_1908_v2_1_0157.jpg	3917	5750	1136	3172	1448	352
heath-diag-0488	heath_1908_v2_1_0357.jpg	3917	5750	1896	2804	1264	528
heath-diag-0452	heath_1908_v2_1_0317.jpg	3917	5750	2429	1584	744	688
heath-diag-0303	heath_1908_v2_1_0088.jpg	3917	5750	2373	1288	1048	800
heath-diag-0500	heath_1908_v2_1_0376.jpg	3917	5750	1156	2772	1832	528
heath-diag-0242	heath_1908_v2_1_0029.jpg	3917	5750	2460	1116	816	768
heath-diag-0385	heath_1908_v2_1_0221.jpg	3917	5750	1949	2620	1280	1032
heath-diag-0297	heath_1908_v2_1_0081.jpg	3917	5750	1140	1968	1672	864
heath-diag-0400	heath_1908_v2_1_0235.jpg	3917	5750	908	1008	896	808
heath-diag-0536	heath_1908_v2_1_0426.jpg	3917	5750	1228	1200	1496	216
heath-diag-0458	heath_1908_v2_1_0324.jpg	3917	5750	2927	3305	522	444
heath-diag-0296	heath_1908_v2_1_0080.jpg	3917	5750	1348	3590	1448	936
heath-diag-0245	heath_1908_v2_1_0032.jpg	3917	5750	2544	816	864	888
heath-diag-0538	heath_1908_v2_1_0426.jpg	3917	5750	2421	4670	808	216
heath-diag-0394	heath_1908_v2_1_0229.jpg	3917	5750	2148	880	1120	856
heath-diag-0362	heath_1908_v2_1_0187.jpg	3917	5750	2725	3044	440	712
heath-diag-0230	heath_1908_v2_1_0017.jpg	3917	5750	2376	3048	876	816
heath-diag-0278	heath_1908_v2_1_0064.jpg	3917	5750	2541	4326	944	592
heath-diag-0365	heath_1908_v2_1_0192.jpg	3917	5750	581	1068	2916	492
heath-diag-0450	heath_1908_v2_1_0315.jpg	3917	5750	2663	1991	504	828
heath-diag-0444	heath_1908_v2_1_0284.jpg	3917	5750	2157	4180	1232	648
heath-diag-0259	heath_1908_v2_1_0043.jpg	3917	5750	2064	1080	1164	768
heath-diag-0272	heath_1908_v2_1_0060.jpg	3917	5750	2412	876	1032	1020
heath-diag-0369	heath_1908_v2_1_0195.jpg	3917	5750	2029	4114	1288	496
heath-diag-0840	heath_1908_v2_1_0424.jpg	3917	5750	1937	1812	1308	504
heath-diag-0493	heath_1908_v2_1_0366.jpg	3917	5750	2565	1248	904	920
heath-diag-0277	heath_1908_v2_1_0064.jpg	3917	5750	2549	912	928	888
heath-diag-0403	heath_1908_v2_1_0235.jpg	3917	5750	1841	3134	1264	816
heath-diag-0521	heath_1908_v2_1_0400.jpg	3917	5750	2705	3529	750	372
heath-diag-0402	heath_1908_v2_1_0235.jpg	3917	5750	844	3142	840	824
heath-diag-0318	heath_1908_v2_1_0108.jpg	3917	5750	2317	1368	1064	1088
heath-diag-0302	heath_1908_v2_1_0086.jpg	3917	5750	2453	3854	992	752
heath-diag-0519	heath_1908_v2_1_0399.jpg	3917	5750	1957	1360	1240	488
heath-diag-0319	heath_1908_v2_1_0110.jpg	3917	5750	2981	984	456	456
heath-diag-0238	heath_1908_v2_1_0025.jpg	3917	5750	2256	1524	996	1056
heath-diag-0263	heath_1908_v2_1_0044.jpg	3917	5750	2220	3720	1200	1188
heath-diag-0328	heath_1908_v2_1_0119.jpg	3917	5750	2549	3590	736	1128
heath-diag-0304	heath_1908_v2_1_0092.jpg	3917	5750	2021	1296	1248	872
heath-diag-0526	heath_1908_v2_1_0408.jpg	3917	5750	2627	942	804	570
heath-diag-0324	heath_1908_v2_1_0114.jpg	3917	5750	2453	928	968	1016
heath-diag-0472	heath_1908_v2_1_0339.jpg	3917	5750	1868	2564	1312	528
heath-diag-0380	heath_1908_v2_1_0215.jpg	3917	5750	1132	1184	1528	656
heath-diag-0440	heath_1908_v2_1_0281.jpg	3917	5750	2149	888	1160	1056
heath-diag-0467	heath_1908_v2_1_0334.jpg	3917	5750	2244	3184	1064	640
heath-diag-0239	heath_1908_v2_1_0026.jpg	3917	5750	2256	2472	1008	972
heath-diag-0415	heath_1908_v2_1_0243.jpg	3917	5750	1020	2808	1880	784
heath-diag-0520	heath_1908_v2_1_0399.jpg	3917	5750	1941	4518	1272	496
heath-diag-0249	heath_1908_v2_1_0035.jpg	3917	5750	2064	1212	1176	1092
heath-diag-0540	heath_1908_v2_1_0427.jpg	3917	5750	2405	4142	822	186
heath-diag-0549	heath_1908_v2_1_0432.jpg	3917	5750	1917	2123	1350	564
heath-diag-0269	heath_1908_v2_1_0056.jpg	3917	5750	2268	2676	1080	996
heath-diag-0309	heath_1908_v2_1_0099.jpg	3917	5750	1204	2288	1560	1560
heath-diag-0289	heath_1908_v2_1_0075.jpg	3917	5750	2451	4358	834	546
heath-diag-0422	heath_1908_v2_1_0256.jpg	3917	5750	1148	4038	1760	584
heath-diag-0543	heath_1908_v2_1_0428.jpg	3917	5750	2375	4605	912	378
heath-diag-0436	heath_1908_v2_1_0276.jpg	3917	5750	2397	2796	1024	928
heath-diag-0241	heath_1908_v2_1_0028.jpg	3917	5750	2424	4380	876	840
heath-diag-0439	heath_1908_v2_1_0279.jpg	3917	5750	2613	3974	672	1024
heath-diag-0535	heath_1908_v2_1_0425.jpg	3917	5750	1886	2755	1380	210
heath-diag-0373	heath_1908_v2_1_0206.jpg	3917	5750	2709	2960	736	736
heath-diag-0480	heath_1908_v2_1_0348.jpg	3917	5750	2325	1508	992	560
heath-diag-0266	heath_1908_v2_1_0048.jpg	3917	5750	2544	3240	960	984
heath-diag-0293	heath_1908_v2_1_0077.jpg	3917	5750	1857	1568	760	760
heath-diag-0310	heath_1908_v2_1_0100.jpg	3917	5750	728	3702	744	728
heath-diag-0254	heath_1908_v2_1_0039.jpg	3917	5750	2352	1572	900	840
heath-diag-0231	heath_1908_v2_1_0018.jpg	3917	5750	2400	2556	828	960
heath-diag-0461	heath_1908_v2_1_0327.jpg	3917	5750	1960	880	1232	472
heath-diag-0248	heath_1908_v2_1_0034.jpg	3917	5750	2472	3192	804	768
heath-diag-0473	heath_1908_v2_1_0340.jpg	3917	5750	2677	1860	792	776
heath-diag-0421	heath_1908_v2_1_0253.jpg	3917	5750	748	1488	2336	1000
heath-diag-0395	heath_1908_v2_1_0230.jpg	3917	5750	992	3718	1112	872
heath-diag-0522	heath_1908_v2_1_0401.jpg	3917	5750	1899	4172	1386	498
heath-diag-0381	heath_1908_v2_1_0217.jpg	3917	5750	1168	1496	1448	824
heath-diag-0437	heath_1908_v2_1_0276.jpg	3917	5750	2277	4340	1072	552
heath-diag-0257	heath_1908_v2_1_0042.jpg	3917	5750	2040	2316	1320	696
heath-diag-0544	heath_1908_v2_1_0429.jpg	3917	5750	2469	2152	824	392
heath-diag-0524	heath_1908_v2_1_0404.jpg	3917	5750	2507	2093	798	630
heath-diag-0487	heath_1908_v2_1_0355.jpg	3917	5750	1048	3368	1616	632
heath-diag-0351	heath_1908_v2_1_0172.jpg	3917	5750	624	3790	2904	792
heath-diag-0344	heath_1908_v2_1_0160.jpg	3917	5750	1360	3790	1464	464
heath-diag-0327	heath_1908_v2_1_0118.jpg	3917	5750	2589	3846	816	848
heath-diag-0234	heath_1908_v2_1_0021.jpg	3917	5750	2544	3120	756	756
heath-diag-0492	heath_1908_v2_1_0363.jpg	3917	5750	752	3222	2504	888
heath-diag-0345	heath_1908_v2_1_0162.jpg	3917	5750	2117	896	1304	992
heath-diag-0479	heath_1908_v2_1_0345.jpg	3917	5750	2461	3884	912	864
heath-diag-0528	heath_1908_v2_1_0411.jpg	3917	5750	964	3697	1764	498
heath-diag-0284	heath_1908_v2_1_0070.jpg	3917	5750	1292	2484	1600	824
heath-diag-0392	heath_1908_v2_1_0227.jpg	3917	5750	2381	4262	944	640
heath-diag-0276	heath_1908_v2_1_0062.jpg	3917	5750	2397	3998	1024	920
heath-diag-0539	heath_1908_v2_1_0427.jpg	3917	5750	2271	2081	1026	216
heath-diag-0252	heath_1908_v2_1_0038.jpg	3917	5750	1116	2460	888	696
heath-diag-0501	heath_1908_v2_1_0378.jpg	3917	5750	804	1332	2340	924
heath-diag-0287	heath_1908_v2_1_0073.jpg	3917	5750	2365	1976	952	560
heath-diag-0499	heath_1908_v2_1_0375.jpg	3917	5750	2421	1964	848	536
heath-diag-0512	heath_1908_v2_1_0392.jpg	3917	5750	2349	2008	968	440
heath-diag-0246	heath_1908_v2_1_0032.jpg	3917	5750	2628	1824	792	1056
heath-diag-0416	heath_1908_v2_1_0244.jpg	3917	5750	929	976	2232	968
heath-diag-0256	heath_1908_v2_1_0041.jpg	3917	5750	2280	1128	972	720
heath-diag-0286	heath_1908_v2_1_0072.jpg	3917	5750	1244	3006	1616	672
heath-diag-0361	heath_1908_v2_1_0186.jpg	3917	5750	2533	2184	728	408
heath-diag-0484	heath_1908_v2_1_0352.jpg	3917	5750	2557	2676	840	752
heath-diag-0279	heath_1908_v2_1_0066.jpg	3917	5750	1132	1248	1920	440
