Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
heiberg-diag-0374	heiberg_1886_v3_1_0214.jpg	2474	3908	174	1170	1080	318
heiberg-diag-0318	heiberg_1886_v3_1_0062.jpg	2474	3908	198	348	672	354
heiberg-diag-0442	heiberg_1886_v3_1_0420.jpg	2474	3908	204	1002	690	522
heiberg-diag-0439	heiberg_1886_v3_1_0414.jpg	2474	3908	180	516	642	186
heiberg-diag-0303	heiberg_1886_v3_1_0024.jpg	2474	3908	378	258	1668	384
heiberg-diag-0424	heiberg_1886_v3_1_0372.jpg	2474	3908	522	2724	1422	468
heiberg-diag-0376	heiberg_1886_v3_1_0220.jpg	2474	3908	210	2088	264	618
heiberg-diag-0444	heiberg_1886_v3_1_0424.jpg	2474	3908	186	1404	1014	522
heiberg-diag-0307	heiberg_1886_v3_1_0036.jpg	2474	3908	150	1158	360	312
heiberg-diag-0336	heiberg_1886_v3_1_0106.jpg	2474	3908	168	480	462	540
heiberg-diag-0381	heiberg_1886_v3_1_0232.jpg	2474	3908	180	2916	840	732
heiberg-diag-0309	heiberg_1886_v3_1_0038.jpg	2474	3908	180	1938	798	480
heiberg-diag-0362	heiberg_1886_v3_1_0180.jpg	2474	3908	198	282	966	1032
heiberg-diag-0342	heiberg_1886_v3_1_0120.jpg	2474	3908	174	2754	870	162
heiberg-diag-0370	heiberg_1886_v3_1_0202.jpg	2474	3908	198	2214	780	528
heiberg-diag-0416	heiberg_1886_v3_1_0350.jpg	2474	3908	210	420	696	294
heiberg-diag-0409	heiberg_1886_v3_1_0326.jpg	2474	3908	180	324	774	588
heiberg-diag-0383	heiberg_1886_v3_1_0240.jpg	2474	3908	192	1656	168	738
heiberg-diag-0350	heiberg_1886_v3_1_0140.jpg	2474	3908	612	810	1272	522
heiberg-diag-0329	heiberg_1886_v3_1_0088.jpg	2474	3908	180	1728	498	1116
heiberg-diag-0385	heiberg_1886_v3_1_0244.jpg	2474	3908	150	2880	804	192
heiberg-diag-0407	heiberg_1886_v3_1_0316.jpg	2474	3908	126	1896	906	1050
heiberg-diag-0338	heiberg_1886_v3_1_0110.jpg	2474	3908	216	1986	630	480
heiberg-diag-0427	heiberg_1886_v3_1_0386.jpg	2474	3908	192	1638	804	426
heiberg-diag-0393	heiberg_1886_v3_1_0262.jpg	2474	3908	168	1428	918	186
heiberg-diag-0340	heiberg_1886_v3_1_0116.jpg	2474	3908	228	1428	1050	414
heiberg-diag-0314	heiberg_1886_v3_1_0054.jpg	2474	3908	210	498	864	438
heiberg-diag-0335	heiberg_1886_v3_1_0102.jpg	2474	3908	162	2664	822	624
heiberg-diag-0346	heiberg_1886_v3_1_0130.jpg	2474	3908	162	510	204	648
heiberg-diag-0428	heiberg_1886_v3_1_0390.jpg	2474	3908	192	1350	828	504
heiberg-diag-0395	heiberg_1886_v3_1_0266.jpg	2474	3908	108	1194	1020	714
heiberg-diag-0384	heiberg_1886_v3_1_0242.jpg	2474	3908	168	1266	912	750
heiberg-diag-0354	heiberg_1886_v3_1_0152.jpg	2474	3908	210	516	1140	516
heiberg-diag-0400	heiberg_1886_v3_1_0284.jpg	2474	3908	168	1248	486	834
heiberg-diag-0434	heiberg_1886_v3_1_0404.jpg	2474	3908	162	1680	558	588
heiberg-diag-0392	heiberg_1886_v3_1_0258.jpg	2474	3908	108	774	918	936
heiberg-diag-0312	heiberg_1886_v3_1_0050.jpg	2474	3908	168	1716	1242	576
heiberg-diag-0401	heiberg_1886_v3_1_0286.jpg	2474	3908	120	2148	750	612
