Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
cod87-diag-0148	bern_87_006r.jpg	3064	4085	954	2985	336	180
cod87-diag-0096	bern_87_005r.jpg	3064	4085	407	3049	354	195
cod87-diag-0211	bern_87_010r.jpg	3064	4085	1434	1848	476	200
cod87-diag-0325	bern_87_017v.jpg	3064	4085	1003	813	132	159
cod87-diag-0059	bern_87_005r.jpg	3064	4085	1624	944	189	69
cod87-diag-0127	bern_87_006r.jpg	3064	4085	1576	508	536	272
cod87-diag-0044	bern_87_003r.jpg	3064	4085	1943	2379	201	123
cod87-diag-0066	bern_87_005r.jpg	3064	4085	2071	1118	141	99
cod87-diag-0178	bern_87_007r.jpg	3064	4085	1802	2593	596	232
cod87-diag-0354	bern_87_017v.jpg	3064	4085	2352	2348	243	108
cod87-diag-0140	bern_87_006r.jpg	3064	4085	1108	2056	480	188
cod87-diag-0114	bern_87_005v.jpg	3064	4085	2595	1742	168	114
cod87-diag-0198	bern_87_008v.jpg	3064	4085	1068	2978	128	108
cod87-diag-0041	bern_87_003r.jpg	3064	4085	800	2397	174	102
cod87-diag-0240	bern_87_012v.jpg	3064	4085	368	2504	312	224
cod87-diag-0036	bern_87_003r.jpg	3064	4085	1403	2259	162	88
cod87-diag-0015	bern_87_003r.jpg	3064	4085	1691	1757	80	92
cod87-diag-0013	bern_87_003r.jpg	3064	4085	763	1749	100	106
cod87-diag-0116	bern_87_005v.jpg	3064	4085	1280	2276	330	165
cod87-diag-0103	bern_87_005v.jpg	3064	4085	2112	614	657	276
cod87-diag-0286	bern_87_017r.jpg	3064	4085	1624	922	118	102
cod87-diag-0156	bern_87_006v.jpg	3064	4085	2268	1328	240	196
cod87-diag-0042	bern_87_003r.jpg	3064	4085	1148	2364	201	114
cod87-diag-0345	bern_87_017v.jpg	3064	4085	2700	1994	111	120
cod87-diag-0350	bern_87_017v.jpg	3064	4085	1830	2147	165	99
cod87-diag-0017	bern_87_003r.jpg	3064	4085	503	1839	116	96
cod87-diag-0048	bern_87_003r.jpg	3064	4085	1796	2463	177	102
cod87-diag-0162	bern_87_006v.jpg	3064	4085	1776	2605	212	196
cod87-diag-0237	bern_87_012v.jpg	3064	4085	1223	292	420	256
cod87-diag-0349	bern_87_017v.jpg	3064	4085	1740	2144	93	90
cod87-diag-0179	bern_87_007r.jpg	3064	4085	1934	2841	336	212
cod87-diag-0181	bern_87_007r.jpg	3064	4085	1406	3289	336	200
cod87-diag-0184	bern_87_007v.jpg	3064	4085	1332	808	204	244
cod87-diag-0057	bern_87_005r.jpg	3064	4085	1492	878	165	75
cod87-diag-0323	bern_87_017v.jpg	3064	4085	1819	597	141	180
cod87-diag-0135	bern_87_006r.jpg	3064	4085	2320	1424	372	176
cod87-diag-0031	bern_87_003r.jpg	3064	4085	2015	2107	186	104
cod87-diag-0256	bern_87_013v.jpg	3064	4085	1812	1014	216	180
cod87-diag-0352	bern_87_017v.jpg	3064	4085	1428	2270	138	105
cod87-diag-0171	bern_87_007r.jpg	3064	4085	1664	564	180	152
cod87-diag-0284	bern_87_017r.jpg	3064	4085	1044	796	170	100
cod87-diag-0063	bern_87_005r.jpg	3064	4085	694	1124	162	138
cod87-diag-0151	bern_87_006v.jpg	3064	4085	2344	308	532	260
cod87-diag-0263	bern_87_015r.jpg	3064	4085	1567	3101	876	156
cod87-diag-0288	bern_87_017r.jpg	3064	4085	1846	918	140	106
cod87-diag-0030	bern_87_003r.jpg	3064	4085	1257	2103	138	144
cod87-diag-0124	bern_87_005v.jpg	3064	4085	926	3248	333	153
cod87-diag-0231	bern_87_011v.jpg	3064	4085	1278	2697	268	264
cod87-diag-0175	bern_87_007r.jpg	3064	4085	2240	1448	364	152
cod87-diag-0136	bern_87_006r.jpg	3064	4085	1452	1472	408	176
cod87-diag-0297	bern_87_017r.jpg	3064	4085	2255	1380	284	304
cod87-diag-0068	bern_87_005r.jpg	3064	4085	1798	1184	69	159
cod87-diag-0213	bern_87_010r.jpg	3064	4085	1936	2493	288	176
cod87-diag-0207	bern_87_010r.jpg	3064	4085	1522	308	376	256
cod87-diag-0266	bern_87_015v.jpg	3064	4085	1348	1619	1588	644
cod87-diag-0170	bern_87_007r.jpg	3064	4085	680	544	212	184
cod87-diag-0120	bern_87_005v.jpg	3064	4085	2007	2847	232	152
cod87-diag-0067	bern_87_005r.jpg	3064	4085	217	1190	135	129
